timestamp,open,high,low,close,volume,spread_bps,depth,imbalance
2026-02-14T23:44:45+00:00,58912.3,58918.4,58909.65,58914.0,0.00030459,1.4937026852700546,2.0929322,-0.43339105777052883
2026-02-14T23:44:50+00:00,58914.0,58914.1,58913.2,58913.7,0.0,1.2221266021315924,2.24317931,0.24029199431230489
2026-02-14T23:44:55+00:00,58913.7,58916.2,58882.65,58887.4,0.00193673,1.086819930919008,1.83101182,0.25274171086454267
2026-02-14T23:45:00+00:00,58887.4,58896.9,58886.6,58896.4,0.0,1.1715476909049696,0.99655251,0.13208436954315633
2026-02-14T23:45:05+00:00,58896.45,58896.95,58896.3,58896.5,0.0,1.1375897868207676,1.28833507,0.33722075888223707
2026-02-14T23:45:10+00:00,58896.45,58915.4,58895.85,58912.35,0.0143127,1.1033340207953002,2.66534521,-0.01960177233477385
2026-02-14T23:45:15+00:00,58912.35,58921.45,58910.8,58919.95,0.0,0.01697218005106929,1.21722445,0.19403840433865752
2026-02-14T23:45:20+00:00,58919.95,58919.95,58907.75,58908.05,0.0,0.9676096900168992,1.91259296,0.543348387102711
2026-02-14T23:45:25+00:00,58908.05,58908.25,58907.85,58908.2,0.0,0.9166805300450531,1.09472734,0.04140333244988656
2026-02-14T23:45:30+00:00,58908.2,58910.25,58903.15,58904.8,0.0020179,1.0864988931292525,2.19272583,0.2963879574492904
2026-02-14T23:45:35+00:00,58904.8,58905.45,58904.6,58905.25,0.0,0.9337028533110376,2.11413641,0.26858345909666254
2026-02-14T23:45:40+00:00,58905.25,58905.9,58901.45,58903.15,0.00080457,0.6451273362522516,1.90068484,0.5141997239268769
2026-02-14T23:45:45+00:00,58903.1,58908.5,58901.75,58903.15,3.345e-05,0.3225633943176214,2.08381708,0.34433296803575486
2026-02-14T23:45:50+00:00,58903.15,58905.75,58898.15,58902.5,0.0,1.4939917762543589,0.81126264,-0.04798078708517873
2026-02-14T23:45:55+00:00,58902.6,58902.7,58899.8,58901.75,0.0,1.1035325775549962,1.70159266,-0.16259033463390704
2026-02-14T23:46:00+00:00,58901.75,58905.2,58893.35,58903.6,0.00557434,2.2409496193781027,1.95254188,0.033730626049362895
2026-02-14T23:46:05+00:00,58903.6,58910.15,58899.45,58900.2,0.0001,1.731742846374036,1.55059424,-0.4089631211321925
2026-02-14T23:46:10+00:00,58900.2,58902.7,58899.5,58902.5,0.0,0.5772250753363609,0.78070209,-0.45132512710450157
2026-02-14T23:46:15+00:00,58902.5,58908.9,58900.7,58908.9,0.0,1.5277827289255104,1.48123952,-0.054320208793781036
2026-02-14T23:46:20+00:00,58908.9,58912.35,58907.6,58907.6,0.04,1.2222531557897454,1.60175229,-0.08714012202223853
2026-02-14T23:46:25+00:00,58907.6,58908.0,58902.15,58903.0,0.0,1.2902568629781166,1.96599675,0.060261488224738924
2026-02-14T23:46:30+00:00,58903.0,58903.2,58902.25,58902.85,0.0,0.9676951115268616,1.69012805,0.27377580651359523
2026-02-14T23:46:35+00:00,58902.85,58905.75,58900.55,58900.55,0.0,0.016977770156645398,3.24629313,0.4957393573389351
2026-02-14T23:46:40+00:00,58900.55,58900.55,58894.75,58898.8,0.0,1.0866095743886124,1.02600787,0.1561776421851423
2026-02-14T23:46:45+00:00,58898.8,58901.2,58896.0,58900.9,0.0098524,0.44141940106178346,1.45405313,0.49824408410716053
2026-02-14T23:46:50+00:00,58900.9,58902.25,58900.3,58902.25,0.0,0.016977280154832797,1.98565106,0.3831949003164735
2026-02-14T23:46:55+00:00,58902.25,58902.3,58901.15,58901.45,0.00023368,0.25466266110596597,1.72678238,0.49741182788765775
2026-02-14T23:47:00+00:00,58901.45,58906.35,58900.65,58902.6,0.00344293,0.5093153782685315,2.02196516,0.38414824120906216
2026-02-14T23:47:05+00:00,58902.6,58906.6,58900.85,58901.25,0.0001,0.016977568387767664,1.35524308,-0.11291054885888073
2026-02-14T23:47:10+00:00,58901.25,58912.1,58901.25,58910.15,0.000412,0.8657251763915047,1.55107127,0.14641676007576362
2026-02-14T23:47:15+00:00,58910.15,58912.7,58905.45,58905.45,0.00033046,0.016976357875205097,3.4459682,0.4848284322530893
2026-02-14T23:47:20+00:00,58905.45,58905.45,58905.4,58905.45,0.00014718,0.016976357875205097,2.57404497,0.5880073454971535
2026-02-14T23:47:25+00:00,58905.45,58912.6,58905.45,58911.35,0.03,1.391923111525293,1.39817338,-0.14024765655315222
2026-02-14T23:47:30+00:00,58911.3,58914.9,58907.65,58914.5,0.00035923,0.7468450042010032,2.35098983,0.35802007276228837
2026-02-14T23:47:35+00:00,58914.5,58915.0,58912.25,58915.0,0.02834722,0.7807858779597725,1.91061487,-0.03551529461298498
2026-02-14T23:47:40+00:00,58915.0,58915.1,58912.45,58912.45,5e-05,0.016974340737823668,1.35785218,0.12360492730512095
2026-02-14T23:47:45+00:00,58912.45,58912.45,58912.45,58912.45,0.0,0.016974340737823668,1.89931728,-0.027029638776308085
2026-02-14T23:47:50+00:00,58912.45,58912.45,58912.45,58912.45,0.0,0.016974340737823668,1.81957309,0.015620724529400465
2026-02-14T23:47:55+00:00,58912.45,58912.45,58912.45,58912.45,0.0,0.016974340737823668,1.81957198,0.015620124024991855
2026-02-14T23:48:00+00:00,58912.45,58929.0,58912.45,58927.9,0.002499,1.2897116645935118,2.00434861,0.08771134378664797
2026-02-14T23:48:05+00:00,58927.9,58928.15,58924.55,58928.05,0.0,1.204859146026383,1.63094342,0.3367068245690583
2026-02-14T23:48:10+00:00,58928.05,58931.75,58924.9,58924.95,0.0,1.137039573219833,1.77079879,-0.32205062100816095
2026-02-14T23:48:15+00:00,58924.95,58926.8,58921.9,58925.7,8.18e-05,1.2897598161752852,1.07214195,0.11973025586770483
2026-02-14T23:48:20+00:00,58925.7,58926.1,58921.75,58924.05,0.0,0.7636949598678299,1.54970433,0.2639049927672332
2026-02-14T23:48:25+00:00,58924.05,58926.6,58921.8,58922.25,0.00128705,0.016971517550670587,1.67589141,-0.28364676086023977
2026-02-14T23:48:30+00:00,58922.25,58926.65,58921.9,58924.25,0.00394111,0.7636923677433315,2.79370836,0.6229015902003457
2026-02-14T23:48:35+00:00,58924.25,58927.7,58921.95,58926.05,0.0,1.374604270946381,2.18102437,-0.4655422946970556
2026-02-14T23:48:40+00:00,58926.05,58926.3,58922.15,58922.15,0.0,0.016971546353960268,2.45066435,0.33552136586962633
2026-02-14T23:48:45+00:00,58922.15,58922.15,58913.5,58917.95,0.0,1.9179214483871214,2.41963234,-0.10561619456615462
2026-02-14T23:48:50+00:00,58917.95,58920.95,58917.35,58919.55,0.0,2.1894260903214637,1.90320566,-0.38750449071279036
2026-02-14T23:48:55+00:00,58919.55,58926.0,58916.85,58918.65,0.00166115,0.016972554530696137,1.11070651,0.07454328326571166
2026-02-14T23:49:00+00:00,58918.65,58927.3,58917.4,58923.05,0.00011186,1.8838096741263832,1.66966394,0.12206919914674566
2026-02-14T23:49:05+00:00,58923.15,58927.45,58922.55,58923.05,0.00748237,1.5613597406785127,2.28926961,0.5213340642738886
2026-02-14T23:49:10+00:00,58923.0,58924.35,58922.55,58923.15,0.0,1.2219337100962273,1.81203931,0.32852318750193116
2026-02-14T23:49:15+00:00,58923.0,58927.65,58922.85,58927.65,0.0,2.6642840839571917,3.16824031,0.1643659694488263
2026-02-14T23:49:20+00:00,58927.65,58927.85,58920.3,58925.65,0.0044376,1.6800832914019617,2.19929458,0.09469751887443836
2026-02-14T23:49:25+00:00,58925.65,58927.2,58922.25,58924.25,0.0,1.23887662740446,3.35413706,0.14678505117498092
2026-02-14T23:49:30+00:00,58924.35,58924.95,58920.8,58920.85,6.118e-05,0.016971920805623136,2.59568719,0.05465327661458313
2026-02-14T23:49:35+00:00,58920.85,58926.25,58920.85,58922.05,0.0,0.016971575157347717,2.27893541,0.5114922366316648
2026-02-14T23:49:40+00:00,58922.05,58922.1,58918.9,58919.8,0.00093466,1.1710824111059346,1.61512111,0.23227650711592768
2026-02-14T23:49:45+00:00,58919.85,58923.2,58915.85,58920.1,0.00117299,1.2050227384396313,1.83483357,0.37831295510905655
2026-02-14T23:49:50+00:00,58920.05,58924.1,58919.35,58923.55,0.0,1.5783163098625252,1.94580455,-0.40102819679396884
2026-02-14T23:49:55+00:00,58923.55,58924.65,58864.9,58878.15,0.0,2.768429374903933,1.54681086,0.2665790179414696
2026-02-14T23:50:00+00:00,58878.15,58906.6,58872.65,58905.2,0.0001,1.2902086742766343,2.05114544,0.3420536478388388
2026-02-14T23:50:05+00:00,58905.2,58911.85,58904.3,58909.2,0.0,1.833329938277892,2.46478217,0.1108431460294116
2026-02-14T23:50:10+00:00,58909.2,58912.75,58909.2,58911.5,0.0,0.016973735690079955,1.85417899,0.20060981814921763
2026-02-14T23:50:15+00:00,58914.55,58914.65,58911.25,58911.5,0.0,1.0184751390218565,2.16079766,0.18709039142517397
2026-02-14T23:50:20+00:00,58911.6,58914.3,58911.2,58912.25,0.0,0.9675407067290759,2.23801045,0.22280549673036604
2026-02-14T23:50:25+00:00,58912.25,58912.3,58901.95,58901.95,0.0,0.016977366623685635,1.94257954,0.41442987709012935
2026-02-14T23:50:30+00:00,58901.95,58902.0,58901.95,58901.95,0.00033128,0.016977366623685635,1.05148344,0.10865780254228255
2026-02-14T23:50:35+00:00,58901.95,58907.4,58896.55,58902.0,0.01524611,1.4600597266292823,1.98691762,0.3635361288909401
2026-02-14T23:50:40+00:00,58901.7,58902.15,58897.55,58897.55,0.0,0.016978634934729883,2.38670599,0.23455466753992602
2026-02-14T23:50:45+00:00,58897.55,58906.35,58897.55,58904.75,0.0,1.4090544480708262,1.48014884,0.10563374153642549
2026-02-14T23:51:00+00:00,58899.9,58899.9,58899.85,58899.85,0.00125255,0.016977971930319007,1.92218085,0.40889925107723346
2026-02-14T23:51:05+00:00,58899.85,58899.85,58899.85,58899.85,0.0,0.016977971930319007,1.93672287,0.4133375726595308
2026-02-14T23:51:10+00:00,58899.85,58905.75,58899.85,58905.4,0.0,1.1883460599537563,2.22540108,0.20961186915573887
2026-02-14T23:51:15+00:00,58905.4,58905.6,58902.45,58902.45,0.0,0.016977222509420235,2.21202014,0.19100973465820253
2026-02-14T23:51:20+00:00,58902.45,58909.0,58902.35,58902.85,0.00025727,0.016977107219769503,2.35485661,0.11854948994113064
2026-02-14T23:51:25+00:00,58902.85,58908.4,58902.8,58906.1,0.00042322,0.9676408999739416,1.78457887,0.4755212808274481
2026-02-14T23:51:30+00:00,58906.15,58907.75,58906.15,58906.75,0.0,1.2052948091687286,2.47258949,0.5845830599239504
2026-02-14T23:51:35+00:00,58906.75,58907.35,58906.55,58907.0,0.0,1.0694833122407459,1.64503875,0.6344755526275597
2026-02-14T23:51:40+00:00,58906.95,58907.0,58906.45,58906.65,0.0,0.8657766143550856,1.9526798,0.37696617745520794
2026-02-14T23:51:45+00:00,58906.65,58909.8,58904.05,58906.65,0.0015859,0.7808972169502228,2.31084209,0.6335516114820291
2026-02-14T23:51:50+00:00,58906.6,58907.9,58906.35,58906.8,0.0,0.7469426280157808,2.20514932,0.20591957010874892
2026-02-14T23:51:55+00:00,58909.0,58909.0,58904.8,58906.75,0.0011688,0.6281113794259571,1.58011567,0.592346691935534
2026-02-14T23:52:00+00:00,58906.75,58908.85,58904.7,58904.75,0.0001,0.01697655961531116,1.53795152,0.276107871072555
2026-02-14T23:52:05+00:00,58904.75,58904.8,58904.75,58904.75,0.0080808,0.01697655961531116,1.4708423,0.35441579290995373
2026-02-14T23:52:10+00:00,58904.75,58904.75,58897.85,58897.85,0.0,0.016978548452957112,1.55270944,0.3997820738437708
2026-02-14T23:52:15+00:00,58897.85,58903.8,58897.85,58903.25,0.0,0.9676885401060213,1.38329671,0.5470432081053673
2026-02-14T23:52:20+00:00,58903.25,58906.05,58903.25,58906.05,0.0,1.1203663937612567,1.83866065,0.02836416279426005
2026-02-14T23:52:25+00:00,58909.3,58911.45,58908.75,58911.45,0.0,0.016974628870958023,2.16059597,0.4674042366190288
2026-02-14T23:52:30+00:00,58911.45,58911.45,58911.45,58911.45,0.0,0.016974628870958023,2.01098416,0.11185474479321607
2026-02-14T23:52:35+00:00,58911.45,58911.45,58901.75,58901.75,0.00042323,0.016977424270076865,2.01082433,0.18480381625380474
2026-02-14T23:52:40+00:00,58901.75,58905.7,58901.75,58903.15,0.0,0.49233360185321157,1.37724295,0.5815105098196364
2026-02-14T23:52:45+00:00,58903.15,58903.15,58901.75,58901.75,0.00049525,0.016977424270076865,1.74940382,0.1483585533727713
2026-02-14T23:52:50+00:00,58901.75,58901.8,58901.75,58901.75,0.00042325,0.016977424270076865,1.78980915,0.3580168254252136
2026-02-14T23:52:55+00:00,58901.75,58901.75,58895.25,58897.6,0.0,0.7810165439678357,1.66134509,0.3619695833332255
2026-02-14T23:53:00+00:00,58897.6,58897.6,58884.8,58885.45,0.0014461,0.18680336144157852,1.11407507,0.19380601524455618
2026-02-14T23:53:05+00:00,58885.45,58888.35,58884.85,58887.9,0.0,1.0188850341071765,1.32761617,0.021570202779316858
2026-02-14T23:53:10+00:00,58887.9,58887.9,58884.85,58887.8,0.0,0.9169980878891723,1.2364837,0.09686204516889305
2026-02-14T23:53:15+00:00,58887.8,58890.5,58881.7,58881.85,0.00961627,0.560444347451719,1.51587586,0.24651457936667717
2026-02-14T23:53:20+00:00,58881.85,58882.2,58880.65,58880.65,0.0,0.016983508164396963,2.53536972,0.49612306642204435
2026-02-14T23:53:25+00:00,58880.65,58881.05,58872.8,58872.8,0.0,0.033971545433544865,3.47882922,-0.04685331463324894
2026-02-14T23:53:30+00:00,58872.8,58874.75,58864.75,58867.35,0.00478165,1.342000276893728,2.84272785,0.4224574610615645
2026-02-14T23:53:35+00:00,58867.35,58868.45,58863.75,58868.0,0.0,1.0022414535558761,1.72611457,0.5076190800011612
2026-02-14T23:53:40+00:00,58868.05,58871.05,58867.6,58868.15,0.0,0.9682655221881442,1.03956243,0.18311382222614567
2026-02-14T23:53:45+00:00,58868.15,58871.05,58866.5,58868.2,0.0,0.9342897062508229,1.23802825,-0.029016001856177354
2026-02-14T23:53:50+00:00,58868.25,58870.95,58868.2,58868.5,0.0,0.8153766445552375,0.87621125,0.35205595682548013
2026-02-14T23:53:55+00:00,58868.5,58870.4,58865.85,58869.25,0.0,0.016986797012022405,1.7080565,0.3610181630408596
2026-02-14T23:54:00+00:00,58869.25,58869.3,58867.4,58869.25,0.01012057,0.016986797012022405,1.1646841,0.09082321978981253
2026-02-14T23:54:05+00:00,58869.25,58869.25,58869.25,58869.25,0.0,0.016986797012022405,1.04019307,0.18916773787004754
2026-02-14T23:54:10+00:00,58869.25,58869.25,58869.25,58869.25,0.0,0.016986797012022405,0.92308531,0.30991134503050427
2026-02-14T23:54:15+00:00,58869.25,58880.25,58869.25,58878.5,0.0,0.577460363290505,0.80852604,-0.25636247906128046
2026-02-14T23:54:20+00:00,58878.5,58880.25,58877.3,58880.25,0.0,0.01698362354100059,1.7215381,0.29457151137113957
2026-02-14T23:54:25+00:00,58880.25,58880.3,58880.25,58880.25,0.00118885,0.01698362354100059,1.14496983,0.4021384126776511
2026-02-14T23:54:30+00:00,58880.25,58880.25,58880.25,58880.25,0.0,0.01698362354100059,1.90109861,0.26913067386862166
2026-02-14T23:54:35+00:00,58880.25,58880.25,58880.25,58880.25,0.0,0.01698362354100059,1.04143435,0.34269706006912487
2026-02-14T23:54:40+00:00,58880.25,58880.3,58880.25,58880.25,0.00147835,0.01698362354100059,0.75745132,-0.19868334244899066
2026-02-14T23:54:45+00:00,58880.25,58880.25,58871.8,58875.2,0.0,0.9851329844603764,0.5247839,-0.22882268301295067
2026-02-14T23:54:50+00:00,58875.3,58880.25,58874.25,58880.25,0.0,0.01698362354100059,1.0407563,0.1919103059957456
2026-02-14T23:54:55+00:00,58880.25,58880.25,58880.2,58880.25,8.027e-05,0.01698362354100059,1.13011105,0.1302509607352304
2026-02-14T23:55:00+00:00,58880.3,58880.3,58868.55,58869.15,0.00341113,1.1890768007718806,1.53153811,-0.04152461475477094
2026-02-14T23:55:05+00:00,58869.2,58873.3,58867.85,58868.95,0.0001,1.2400425011827119,1.22666679,-0.30140260828288995
2026-02-14T23:55:10+00:00,58868.95,58872.6,58866.2,58866.25,3.274e-05,0.016987662709956892,0.77163376,0.11047976957358631
2026-02-14T23:55:15+00:00,58866.25,58874.95,58866.25,58871.0,0.0,1.324930780859846,0.84899421,0.25721999917997085
2026-02-14T23:55:20+00:00,58871.0,58872.3,58867.65,58867.65,0.0,0.016987258706607108,0.54472172,0.05769841525687648
2026-02-14T23:55:25+00:00,58867.65,58875.25,58865.35,58875.25,0.0,0.016985065880824286,0.77332548,-0.21503972686895045
2026-02-14T23:55:30+00:00,58875.25,58875.25,58868.6,58868.75,0.0,1.0701773011997027,0.69921873,0.07228640743076205
2026-02-14T23:55:35+00:00,58868.75,58872.3,58868.75,58871.65,0.0,1.1380690026523803,0.76603419,0.3275677943304332
2026-02-14T23:55:40+00:00,58871.65,58875.05,58871.65,58875.05,0.0,0.7643591230932425,1.48251059,0.5616089325877935
2026-02-14T23:55:45+00:00,58872.85,58875.05,58872.8,58873.4,0.0,0.5775103866941607,1.01865996,0.16309715363701938
2026-02-14T23:55:50+00:00,58873.4,58880.05,58872.55,58880.05,0.0,0.01698368122989026,1.41194008,-0.22497497202572506
2026-02-14T23:55:55+00:00,58880.05,58888.8,58880.0,58887.35,0.00563688,1.1377655812326417,1.80833215,0.4606451585788595
2026-02-14T23:56:00+00:00,58887.35,58887.35,58870.45,58870.45,0.00199093,0.01698645075755324,1.39817649,0.6546488776964058
2026-02-14T23:56:05+00:00,58870.45,58881.3,58870.45,58879.2,0.0004996,1.1549069960189677,0.92404465,0.30104457614683444
2026-02-14T23:56:10+00:00,58879.2,58881.3,58875.95,58875.95,0.00120949,0.016984863938501203,1.89156466,0.3138797697774709
2026-02-14T23:56:15+00:00,58875.95,58883.05,58875.95,58882.4,0.0,1.392606279635341,1.02142609,0.17743567721086898
2026-02-14T23:56:20+00:00,58882.4,58885.2,58878.25,58878.35,0.00023725,0.01698417160127619,2.14078358,0.3573999385776305
2026-02-14T23:56:25+00:00,58878.35,58878.4,58878.35,58878.35,0.01301908,0.01698417160127619,1.21554928,-0.010602186363024294
2026-02-14T23:56:30+00:00,58878.35,58878.35,58878.3,58878.35,0.00239431,0.01698417160127619,1.71734508,0.3669592950998526
2026-02-14T23:56:35+00:00,58878.35,58878.35,58878.3,58878.35,0.0001,0.01698417160127619,2.28664188,0.7124296175315393
2026-02-14T23:56:40+00:00,58878.35,58881.9,58878.35,58878.55,0.0,0.016984113909055167,2.12074994,0.6720910905695935
2026-02-14T23:56:45+00:00,58878.55,58881.65,58878.55,58878.65,0.0,0.01698408506309163,2.10133812,0.6875373868913586
2026-02-14T23:56:50+00:00,58878.65,58882.55,58878.65,58882.25,0.0,1.120882032261023,0.87640521,0.33282240528898727
2026-02-14T23:56:55+00:00,58882.2,58894.7,58878.65,58892.55,0.0,0.016980076427324,1.52782771,-0.2005647678690158
2026-02-14T23:57:00+00:00,58892.55,58900.35,58892.55,58899.05,0.0,0.016978202534675857,0.97395768,0.23829168840272402
2026-02-14T23:57:05+00:00,58899.05,58899.1,58899.0,58899.05,0.00466071,0.016978202534675857,1.46977954,0.38147469381700605
2026-02-14T23:57:10+00:00,58899.05,58899.05,58899.05,58899.05,0.0,0.016978202534675857,2.74752167,0.20984872887280995
2026-02-14T23:57:15+00:00,58899.05,58899.05,58886.45,58889.0,0.0,0.9509416019969774,2.08266541,0.3819779529540465
2026-02-14T23:57:20+00:00,58889.0,58891.6,58886.15,58889.25,0.0,0.8320703693798104,1.41602453,0.5641842447460992
2026-02-14T23:57:25+00:00,58889.25,58889.35,58881.95,58881.95,0.0,0.01698313320126117,2.90604854,-0.002249879831669983
2026-02-14T23:57:30+00:00,58881.95,58881.95,58877.1,58877.6,0.0,1.070017349567025,1.81761478,0.4083760806566505
2026-02-14T23:57:35+00:00,58877.55,58879.45,58873.95,58874.05,0.0,0.016985412078836092,1.48930533,0.4066473528299264
2026-02-14T23:57:40+00:00,58874.05,58877.6,58874.05,58877.55,0.0,1.1039861543151845,2.10371962,0.5799336700581801
2026-02-14T23:57:45+00:00,58877.55,58879.0,58874.5,58874.65,0.02174114,0.01698523897806611,2.15959758,0.5771025637100409
2026-02-14T23:57:50+00:00,58874.65,58874.65,58874.65,58874.65,0.0,0.01698523897806611,1.50991589,0.5444954884208815
2026-02-14T23:57:55+00:00,58874.65,58874.65,58867.6,58869.9,0.0,1.4268751942843456,1.58796579,0.0809578964544318
2026-02-14T23:58:00+00:00,58869.9,58876.7,58869.4,58874.35,0.03399305,0.8322809508724938,1.26854367,-0.05198044936048595
2026-02-14T23:58:05+00:00,58874.35,58876.75,58872.1,58875.55,0.0,0.3566839601770851,1.25370742,-0.06442948227904721
2026-02-14T23:58:10+00:00,58875.65,58876.75,58874.35,58874.35,0.0,0.016985325528010076,1.77151948,0.0048456142294297545
2026-02-14T23:58:15+00:00,58874.35,58874.35,58874.35,58874.35,0.0,0.016985325528010076,1.78117056,0.25583140112084496
2026-02-14T23:58:20+00:00,58874.35,58874.35,58874.35,58874.35,0.0,0.016985325528010076,2.35676688,0.4919030006056433
2026-02-14T23:58:25+00:00,58874.35,58874.35,58869.45,58871.85,0.0,0.832316293780474,2.00851133,-0.415897982512252
2026-02-14T23:58:30+00:00,58871.85,58874.9,58871.35,58871.75,0.0,0.01698607566447405,1.60918742,-0.2776663019152859
2026-02-14T23:58:35+00:00,58871.75,58874.2,58871.75,58873.65,0.0,0.6284645168084534,1.74833345,0.28649370633502436
2026-02-14T23:58:40+00:00,58873.65,58874.0,58873.65,58873.65,0.0,0.6284645168084534,1.74833265,0.28649337984965273
2026-02-14T23:58:45+00:00,58873.65,58880.05,58871.95,58879.25,0.00309881,0.01698391198936807,3.12235768,0.25459743612717683
2026-02-14T23:58:50+00:00,58879.25,58882.45,58879.25,58881.8,0.0,0.7472597644773088,1.18771334,0.04758119497083362
2026-02-14T23:58:55+00:00,58881.8,58881.8,58879.55,58879.55,0.0,0.016983825453829045,2.70809879,0.5191165090399084
2026-02-14T23:59:00+00:00,58879.6,58879.6,58879.55,58879.55,0.00018582,0.016983825453829045,2.06065847,0.2694676279859224
2026-02-14T23:59:05+00:00,58879.55,58879.55,58871.85,58871.85,0.0001,0.016986046811846407,0.76680689,0.3288230886918609
2026-02-14T23:59:10+00:00,58871.85,58871.85,58871.85,58871.85,0.0,0.016986046811846407,2.25142621,-0.4832639884742214
2026-02-14T23:59:15+00:00,58871.85,58871.85,58871.75,58871.75,0.00097906,0.01698607566447405,2.37874189,-0.6202330383982938
2026-02-14T23:59:20+00:00,58871.75,58871.75,58871.75,58871.75,0.0,0.01698607566447405,3.94616789,-0.8329270729533
2026-02-14T23:59:25+00:00,58871.75,58871.75,58871.75,58871.75,0.0,0.01698607566447405,3.77934655,-0.804270640383587
2026-02-14T23:59:30+00:00,58871.75,58871.75,58871.75,58871.75,0.0,0.01698607566447405,3.70599485,-0.8399820550209345
2026-02-14T23:59:35+00:00,58871.7,58871.75,58871.7,58871.75,0.00070492,0.01698607566447405,1.41690151,0.10245050130548594
2026-02-14T23:59:40+00:00,58871.75,58871.8,58871.75,58871.75,0.00026171,0.01698607566447405,1.06537961,0.44056136009586294
2026-02-14T23:59:45+00:00,58871.75,58871.75,58871.75,58871.75,0.0,0.01698607566447405,1.90605485,-0.49596760030279297
2026-02-14T23:59:50+00:00,58871.75,58871.75,58871.75,58871.75,0.0,0.01698607566447405,2.12137568,-0.6836395239526833
2026-02-14T23:59:55+00:00,58871.75,58901.6,58871.75,58896.15,0.00181959,1.4092625906151601,0.70949337,-0.13195811822737682
2026-02-15T00:00:00+00:00,58896.05,58899.8,58890.65,58890.65,0.02874304,0.01698062425868962,2.26129266,-0.8109270738976352
2026-02-15T00:00:05+00:00,58890.65,58890.7,58872.1,58872.15,0.00494546,0.0169859602545516,1.43981685,-0.8048687928607031
2026-02-15T00:00:10+00:00,58872.15,58872.2,58872.15,58872.15,0.0082967,0.0169859602545516,0.69217511,-0.42651289498115585
2026-02-15T00:00:15+00:00,58872.15,58884.25,58872.15,58881.15,0.0016256,0.016983363945846847,1.92860801,0.35499353235601255
2026-02-15T00:00:20+00:00,58881.15,58890.85,58881.15,58890.85,0.00098769,0.40754155650308965,1.483121,0.3405119609256426
